Gene,adj_F_pval_well
AC079385.1,1.0
RFX4,1.0
AC079385.3,1.0
RIC8B,1.0
AC007695.1,1.0
AC089985.1,1.0
AC024909.1,1.0
LINC02458,1.0
TMTC3,1.0
SLC16A7,1.0
TAFA2,1.0
USP15,1.0
MON2,1.0
LINC01465,1.0
AC048341.1,1.0
AC048341.2,1.0
PPM1H,1.0
DPY19L2,1.0
AC084357.2,1.0
RXYLT1,1.0
RXYLT1-AS1,1.0
SRGAP1,1.0
C12orf66,1.0
XPOT,1.0
AC135279.4,1.0
TBK1,1.0
RASSF3,1.0
AC078962.4,1.0
GNS,1.0
AC025262.1,1.0
TBC1D30,1.0
LINC02389,1.0
LEMD3,1.0
AC026124.2,1.0
LLPH,1.0
LLPH-DT,1.0
TMBIM4,1.0
IRAK3,1.0
GIHCG,1.0
ATP23,1.0
CTDSP2,1.0
AVIL,1.0
ZBTB39,1.0
NEMP1,1.0
NAB2,1.0
STAT6,1.0
NXPH4,1.0
STAC3,1.0
R3HDM2,1.0
AC126614.1,1.0
INHBE,1.0
AC022506.2,1.0
GLI1,1.0
MARS,1.0
DDIT3,1.0
MBD6,1.0
GRIP1,1.0
DCTN2,1.0
PIP4K2C,1.0
DTX3,1.0
ARHGEF25,1.0
B4GALNT1,1.0
OS9,1.0
AC025165.2,1.0
AGAP2,1.0
AGAP2-AS1,1.0
TSPAN31,1.0
CDK4,1.0
MARCH9,1.0
METTL1,1.0
EEF1AKMT3,1.0
TSFM,1.0
KIF5A,1.0
AC023510.1,1.0
CAND1,1.0
DYRK2,1.0
GLIPR1L1,1.0
GLIPR1L2,1.0
AC121761.1,1.0
KRR1,1.0
AC078923.1,1.0
AC011611.3,1.0
AC011611.4,1.0
NAP1L1,1.0
BBS10,1.0
OSBPL8,1.0
AC107032.2,1.0
ZDHHC17,1.0
CSRP2,1.0
E2F7,1.0
AC090709.1,1.0
AC027288.3,1.0
PAWR,1.0
AC073569.2,1.0
AC073569.3,1.0
PPP1R12A-AS1,1.0
OTOGL,1.0
LIN7A,1.0
CCDC59,1.0
METTL25,1.0
AC089998.4,1.0
AC091214.1,1.0
MGAT4C,1.0
C12orf29,1.0
CEP290,1.0
CAPS2,1.0
ATXN7L3B,1.0
LINC02444,1.0
TBC1D15,1.0
AC078777.1,1.0
IFNG-AS1,1.0
IFNG,1.0
MDM1,1.0
LINC02384,1.0
RAP1B,1.0
AC090061.1,1.0
NUP107,1.0
SLC35E3,1.0
MDM2,1.0
AC025423.1,1.0
AC025423.4,1.0
CPM,1.0
CPSF6,1.0
AC078983.1,1.0
AC020656.2,1.0
YEATS4,1.0
LINC02373,1.0
FRS2,1.0
CCT2,1.0
RAB3IP,1.0
MYRFL,1.0
AC025159.1,1.0
AC092881.2,1.0
CNOT2,1.0
KCNMB4,1.0
ZFC3H1,1.0
THAP2,1.0
TMEM19,1.0
RAB21,1.0
LYZ,1.0
GINS3,1.0
AL627309.1,1.0
NDRG4,1.0
LINC01726,1.0
CD93,1.0
NXT1,1.0
LINC01431,1.0
GZF1,1.0
NAPB,1.0
CST3,1.0
APMAP,1.0
AL035661.2,1.0
ACSS1,1.0
ENTPD6,1.0
PYGB,1.0
AL121772.3,1.0
ABHD12,1.0
LINC01727,1.0
GINS1,1.0
NANP,1.0
ZNF337-AS1,1.0
ZNF337,1.0
AL390198.1,1.0
FAM182B,1.0
FAM182A,1.0
AL078587.2,1.0
LINC01597,1.0
HM13-IT1,1.0
HM13-AS1,1.0
ID1,1.0
BCL2L1,1.0
AL117381.1,1.0
ABALON,1.0
NINL,1.0
TPX2,1.0
XRN2,1.0
KIZ-AS1,1.0
ESF1,1.0
NDUFAF5,1.0
MACROD2,1.0
KIF16B,1.0
SNRPB2,1.0
BFSP1,1.0
DSTN,1.0
RRBP1,1.0
SNX5,1.0
OVOL2,1.0
MGME1,1.0
PET117,1.0
KAT14,1.0
ZNF133,1.0
AL117332.1,1.0
AL049646.1,1.0
POLR3F,1.0
RBBP9,1.0
SEC23B,1.0
SMIM26,1.0
DTD1,1.0
AL121900.1,1.0
LINC00653,1.0
SLC24A3,1.0
RIN2,1.0
NAA20,1.0
CRNKL1,1.0
RALGAPA2,1.0
LINC00237,1.0
KIZ,1.0
DZANK1,1.0
TASP1,1.0
PDRG1,1.0
TM9SF4,1.0
NCOA6,1.0
TP53INP2,1.0
AL109824.1,1.0
GGT7,1.0
ACSS2,1.0
GSS,1.0
MYH7B,1.0
TRPC4AP,1.0
EDEM2,1.0
PROCR,1.0
AL356652.1,1.0
MMP24OS,1.0
MMP24,1.0
EIF6,1.0
PIGU,1.0
UQCC1,1.0
CEP250,1.0
FO393401.1,1.0
ERGIC3,1.0
SPAG4,1.0
CPNE1,1.0
RBM12,1.0
NFS1,1.0
RBM39,1.0
PHF20,1.0
SCAND1,1.0
CNBD2,1.0
NORAD,1.0
AL035420.1,1.0
AAR2,1.0
GDF5,1.0
HCK,1.0
DYNLRB1,1.0
AHCY,1.0
AL049539.1,1.0
PLAGL2,1.0
POFUT1,1.0
AL121897.1,1.0
KIF3B,1.0
AL121583.1,1.0
ASXL1,1.0
NOL4L,1.0
AL034550.2,1.0
NOL4L-DT,1.0
COMMD7,1.0
DNMT3B,1.0
MAPRE1,1.0
AL035071.2,1.0
ITCH,1.0
AL035071.1,1.0
CDK5RAP1,1.0
SNTA1,1.0
CBFA2T2,1.0
NECAB3,1.0
ACTL10,1.0
E2F1,1.0
PXMP4,1.0
ZNF341,1.0
CHMP4B,1.0
RALY-AS1,1.0
EIF2S2,1.0
AL031668.2,1.0
ASIP,1.0
AL035458.2,1.0
EFCAB8,1.0
DLGAP4,1.0
ISM1,1.0
BTBD3,1.0
ZNF497,1.0
AC012313.2,1.0
AC012313.6,1.0
ZNF837,1.0
ZNF584,1.0
AC012313.1,1.0
ZNF132,1.0
AC012313.8,1.0
ZNF324B,1.0
ZNF324,1.0
ZNF446,1.0
AC012313.7,1.0
SLC27A5,1.0
ZBTB45,1.0
A1BG-AS1,1.0
TRIM28,1.0
UBE2M,1.0
MZF1-AS1,1.0
MZF1,1.0
C20orf96,1.0
ZCCHC3,1.0
NRSN2-AS1,1.0
SOX12,1.0
NRSN2,1.0
TRIB3,1.0
RBCK1,1.0
TBC1D20,1.0
CSNK2A1,1.0
SRXN1,1.0
FAM110A,1.0
CHMP2A,1.0
AL110114.1,1.0
A1BG,1.0
AC010642.2,1.0
ZNF416,1.0
ZIK1,1.0
ZNF530,1.0
ZNF134,1.0
AC003682.1,1.0
ZNF211,1.0
ZNF551,1.0
ZNF154,1.0
ZNF671,1.0
ZNF776,1.0
ZNF586,1.0
ZNF552,1.0
ZNF587B,1.0
ZNF814,1.0
ZSCAN22,1.0
ZNF587,1.0
ZNF417,1.0
ZNF418,1.0
ZNF256,1.0
C19orf18,1.0
ZNF606,1.0
AC008969.1,1.0
ZNF135,1.0
ZSCAN18,1.0
ZNF329,1.0
ZNF274,1.0
ZNF544,1.0
AC020915.2,1.0
ZNF8,1.0
ERVK3-1,1.0
AC010326.3,1.0
AL035448.1,1.0
PSMF1,1.0
SNPH,1.0
AL353194.1,1.0
PANK2,1.0
AL031670.1,1.0
RNF24,1.0
SMOX,1.0
ADRA1D,1.0
PRNP,1.0
RASSF2,1.0
SLC23A2,1.0
TMEM230,1.0
PCNA,1.0
CDS2,1.0
LINC00654,1.0
AL109935.1,1.0
MAVS,1.0
GPCPD1,1.0
CHGB,1.0
TRMT6,1.0
MCM8,1.0
AL035461.2,1.0
CRLS1,1.0
FERMT1,1.0
TMX4,1.0
AL021396.1,1.0
AL034427.1,1.0
ANKEF1,1.0
MKKS,1.0
SLX4IP,1.0
JAG1,1.0
AL050403.2,1.0
SHLD1,1.0
TMEM74B,1.0
AP5S1,1.0
CENPB,1.0
SDCBP2,1.0
SDCBP2-AS1,1.0
FKBP1A,1.0
NSFL1C,1.0
SIRPD,1.0
SIRPB1,1.0
SIRPG-AS1,1.0
STK35,1.0
AL121899.1,1.0
SNRPB,1.0
ZNF343,1.0
NOP56,1.0
IDH3B,1.0
AL049712.1,1.0
LINC01730,1.0
PCED1A,1.0
PTPRA,1.0
MRPS26,1.0
OXT,1.0
UBOX5-AS1,1.0
UBOX5,1.0
FASTKD5,1.0
LZTS3,1.0
DDRGK1,1.0
ITPA,1.0
SLC4A11,1.0
C20orf194,1.0
ATRN,1.0
HSPA12B,1.0
C20orf27,1.0
VPS16,1.0
ZNF550,1.0
DLGAP4-AS1,1.0
TGIF2,1.0
COL9A3,1.0
TCFL5,1.0
DIDO1,1.0
AL117379.1,1.0
GID8,1.0
SLC17A9,1.0
HAR1B,1.0
HAR1A,1.0
YTHDF1,1.0
NKAIN4,1.0
ARFGAP1,1.0
KCNQ2,1.0
EEF1A2,1.0
PTK6,1.0
OGFR,1.0
FNDC11,1.0
GMEB2,1.0
STMN3,1.0
RTEL1,1.0
TNFRSF6B,1.0
ARFRP1,1.0
ZGPAT,1.0
SLC2A4RG,1.0
ZBTB46,1.0
AL121845.1,1.0
AL118506.1,1.0
ABHD16B,1.0
TPD52L2,1.0
DNAJC5,1.0
UCKL1,1.0
HELZ2,1.0
ZNF512B,1.0
MRGBP,1.0
SLCO4A1-AS1,1.0
STX16,1.0
NPEPL1,1.0
GNAS,1.0
AL121917.1,1.0
AL109840.2,1.0
NELFCD,1.0
CTSZ,1.0
TUBB1,1.0
ATP5F1E,1.0
PRELID3B,1.0
ZNF831,1.0
EDN3,1.0
FAM217B,1.0
PPP1R3D,1.0
LINC00659,1.0
CDH26,1.0
MIR646HG,1.0
TAF4,1.0
LSM14B,1.0
SS18L1,1.0
MTG2,1.0
OSBPL2,1.0
ADRM1,1.0
LAMA5,1.0
AL121832.2,1.0
CABLES2,1.0
BX640514.2,1.0
AL357033.1,1.0
AL357033.4,1.0
AL357033.3,1.0
C20orf197,1.0
VAPB,1.0
SAMD10,1.0
C20orf204,1.0
LINC02246,1.0
NRIP1,1.0
USP25,1.0
MIR99AHG,1.0
CXADR,1.0
BTG3,1.0
BTG3-AS1,1.0
C21orf91-OT1,1.0
C21orf91,1.0
AL109761.1,1.0
CHODL,1.0
AF130417.1,1.0
TMPRSS15,1.0
LINC01692,1.0
SAMSN1-AS1,1.0
AP000233.2,1.0
LINC00158,1.0
MRPL39,1.0
JAM2,1.0
GABPA,1.0
APP,1.0
CYYR1-AS1,1.0
AF165147.1,1.0
N6AMT1,1.0
LTN1,1.0
RWDD2B,1.0
AF129075.2,1.0
USP16,1.0
CCT8,1.0
MAP3K7CL,1.0
AP001341.1,1.0
PRPF6,1.0
HSPA13,1.0
AP001347.1,1.0
SOX18,1.0
TCEA2,1.0
RGS19,1.0
OPRL1,1.0
PCMTD2,1.0
LINC00266-1,1.0
FP565260.3,1.0
GATD3B,1.0
FP565260.1,1.0
FP565260.6,1.0
LINC01670,1.0
CU633967.1,1.0
SIK1B,1.0
CU633906.1,1.0
LIPI,1.0
CU633906.2,1.0
CU638689.4,1.0
CU638689.5,1.0
CU634019.5,1.0
SMIM11B,1.0
FP671120.4,1.0
FP671120.6,1.0
FP671120.7,1.0
FP236383.4,1.0
FP236383.5,1.0
CR381670.2,1.0
CR381653.1,1.0
CR382287.2,1.0
AP003900.1,1.0
TPTE,1.0
U2AF1L5,1.0
MYL9,1.0
RAB22A,1.0
ZBP1,1.0
IFT52,1.0
MYBL2,1.0
TOX2,1.0
OSER1,1.0
OSER1-DT,1.0
GDAP1L1,1.0
FITM2,1.0
TTPAL,1.0
SERINC3,1.0
PKIG,1.0
LINC01260,1.0
YWHAB,1.0
PABPC1L,1.0
TOMM34,1.0
Z98752.4,1.0
SDC4,1.0
TP53TG5,1.0
DBNDD2,1.0
PIGT,1.0
AL031663.3,1.0
WFDC3,1.0
DNTTIP1,1.0
UBE2C,1.0
TNNC2,1.0
SNX21,1.0
ACOT8,1.0
ZSWIM3,1.0
ZSWIM1,1.0
NEURL2,1.0
CTSA,1.0
SYS1,1.0
PLTP,1.0
L3MBTL1,1.0
PTPRT,1.0
RAB5IF,1.0
SLA2,1.0
NDRG3,1.0
DSN1,1.0
SOGA1,1.0
TLDC2,1.0
RBL1,1.0
MROH8,1.0
MANBAL,1.0
AL034422.1,1.0
SRC,1.0
BLCAP,1.0
CTNNBL1,1.0
VSTM2L,1.0
SRSF6,1.0
TTI1,1.0
AL391095.1,1.0
SNHG17,1.0
SNHG11,1.0
RALGAPB,1.0
ACTR5,1.0
FAM83D,1.0
DHX35,1.0
AL118523.1,1.0
TOP1,1.0
PLCG1-AS1,1.0
PLCG1,1.0
ZHX3,1.0
LPIN3,1.0
CHD6,1.0
RPRD1B,1.0
PMEPA1,1.0
AL162458.1,1.0
ZNF335,1.0
AL133230.1,1.0
RIPOR3,1.0
PARD6B,1.0
BCAS4,1.0
ADNP,1.0
ADNP-AS1,1.0
DPM1,1.0
MOCS3,1.0
KCNG1,1.0
NFATC2,1.0
SALL4,1.0
ZFP64,1.0
AL109984.1,1.0
LINC01524,1.0
PTPN1,1.0
TSHZ2,1.0
ZNF217,1.0
AC005808.1,1.0
PFDN4,1.0
DOK5,1.0
FAM210B,1.0
AURKA,1.0
CSTF1,1.0
CASS4,1.0
GCNT7,1.0
FAM209A,1.0
FAM209B,1.0
RAE1,1.0
AL109955.1,1.0
RBM38,1.0
AL157838.1,1.0
PCIF1,1.0
CEBPB,1.0
LINC01275,1.0
MMP9,1.0
SLC12A5,1.0
NCOA5,1.0
CD40,1.0
SLC35C2,1.0
AL133227.1,1.0
ELMO2,1.0
ZNF334,1.0
SLC13A3,1.0
AL133520.1,1.0
TP53RK,1.0
AL031055.1,1.0
ZMYND8,1.0
AL031666.3,1.0
CEBPB-AS1,1.0
SULF2,1.0
AL133342.1,1.0
ARFGEF2,1.0
CSE1L-AS1,1.0
CSE1L,1.0
STAU1,1.0
DDX27,1.0
ZNFX1,1.0
ZFAS1,1.0
B4GALT5,1.0
SLC9A8,1.0
SPATA2,1.0
RNF114,1.0
UBE2V1,1.0
TMEM189,1.0
AL035106.1,1.0
BACH1,1.0
ZNF549,1.0
ZNF419,1.0
ZNF574,1.0
POU2F2,1.0
AC010247.1,1.0
AC010247.2,1.0
DEDD2,1.0
ZNF526,1.0
GSK3A,1.0
ERF,1.0
CIC,1.0
PAFAH1B3,1.0
PRR19,1.0
TMEM145,1.0
MEGF8,1.0
CNFN,1.0
ATP1A3,1.0
LIPE-AS1,1.0
CEACAM1,1.0
PSG8,1.0
LYPD3,1.0
PHLDB3,1.0
ETHE1,1.0
ZNF575,1.0
XRCC1,1.0
L34079.2,1.0
PINLYP,1.0
IRGQ,1.0
ZNF576,1.0
SRRM5,1.0
ZNF428,1.0
PLAUR,1.0
LIPE,1.0
SMG9,1.0
ERFL,1.0
CD79A,1.0
SERTAD3,1.0
BLVRB,1.0
SPTBN4,1.0
SHKBP1,1.0
LTBP4,1.0
NUMBL,1.0
COQ8B,1.0
ITPKC,1.0
C19orf54,1.0
SNRPA,1.0
RAB4B,1.0
AC008537.4,1.0
EGLN2,1.0
CYP2A6,1.0
ARHGEF1,1.0
CYP2B6,1.0
HNRNPUL1,1.0
TGFB1,1.0
AC011462.5,1.0
CCDC97,1.0
TMEM91,1.0
B9D2,1.0
EXOSC5,1.0
BCKDHA,1.0
B3GNT8,1.0
DMAC2,1.0
AC243960.3,1.0
LINC01480,1.0
AC243960.1,1.0
CEACAM21,1.0
CYP2F1,1.0
SERTAD1,1.0
KCNN4,1.0
ZNF404,1.0
GEMIN7-AS1,1.0
GEMIN7,1.0
MARK4,1.0
PPP1R37,1.0
NKPD1,1.0
BLOC1S3,1.0
ERCC2,1.0
PPP1R13L,1.0
CD3EAP,1.0
ERCC1,1.0
FOSB,1.0
RTN2,1.0
PPM1N,1.0
VASP,1.0
ZNF296,1.0
OPA3,1.0
EML2-AS1,1.0
GIPR,1.0
SNRPD2,1.0
QPCTL,1.0
FBXO46,1.0
SIX5,1.0
AC074212.1,1.0
DMPK,1.0
DMWD,1.0
SYMPK,1.0
AC092301.1,1.0
IRF2BP1,1.0
MYPOP,1.0
CCDC61,1.0
EML2,1.0
ZNF283,1.0
CLASRP,1.0
CLPTM1,1.0
AC006213.2,1.0
AC006213.7,1.0
AC006213.3,1.0
ZNF45,1.0
ZNF221,1.0
ZNF155,1.0
AC006213.4,1.0
AC006213.1,1.0
ZNF230,1.0
ZNF222,1.0
ZNF284,1.0
ZNF224,1.0
AC021092.1,1.0
ZNF225,1.0
RELB,1.0
ZNF234,1.0
ZNF227,1.0
ZNF235,1.0
ZNF233,1.0
ZNF285,1.0
ZNF229,1.0
ZNF180,1.0
AC243964.3,1.0
PVR,1.0
CEACAM19,1.0
BCL3,1.0
AC011481.2,1.0
TOMM40,1.0
APOE,1.0
APOC1,1.0
ZNF226,1.0
PGLYRP1,1.0
PRX,1.0
C19orf47,1.0
WDR62,1.0
POLR2I,1.0
TBCB,1.0
CAPNS1,1.0
AD001527.1,1.0
ZNF565,1.0
ZNF146,1.0
AC092296.2,1.0
ZFP14,1.0
ZFP82,1.0
ZNF566,1.0
AC092295.2,1.0
ZNF260,1.0
AC092295.1,1.0
THAP8,1.0
ZNF529,1.0
ZNF382,1.0
ZNF461,1.0
LINC01534,1.0
ZNF567,1.0
ZNF850,1.0
AC020928.1,1.0
ZNF790-AS1,1.0
ZNF790,1.0
ZNF345,1.0
ZNF829,1.0
ZNF568,1.0
ZNF420,1.0
AC010632.1,1.0
ZNF585A,1.0
ZNF529-AS1,1.0
ZNF585B,1.0
CLIP3,1.0
ALKBH6,1.0
ZNF181,1.0
ZNF599,1.0
AC008555.2,1.0
AC008555.4,1.0
ZNF30,1.0
ZNF792,1.0
AC020907.4,1.0
LGI4,1.0
FXYD1,1.0
USF2,1.0
TMEM147-AS1,1.0
TMEM147,1.0
HAUS5,1.0
RBM42,1.0
AC002116.2,1.0
ETV2,1.0
UPK1A,1.0
UPK1A-AS1,1.0
ZBTB32,1.0
KMT2B,1.0
U2AF1L4,1.0
PSENEN,1.0
LIN37,1.0
PROSER3,1.0
AC002398.1,1.0
ARHGAP33,1.0
KIRREL2,1.0
NFKBID,1.0
LRFN3,1.0
SDHAF1,1.0
COX6B1,1.0
PLD3,1.0
ZNF383,1.0
LINC01535,1.0
RINL,1.0
AC011455.1,1.0
SIRT2,1.0
NFKBIB,1.0
SARS2,1.0
MRPS12,1.0
PAK4,1.0
IFNL1,1.0
LRFN1,1.0
AC011445.1,1.0
AC011445.2,1.0
SAMD4B,1.0
PAF1,1.0
MED29,1.0
AC008982.2,1.0
PLEKHG2,1.0
TIMM50,1.0
DLL3,1.0
EID2B,1.0
EID2,1.0
LGALS14,1.0
DYRK1B,1.0
FBL,1.0
FCGBP,1.0
ZNF546,1.0
ZNF780B,1.0
ZNF780A,1.0
AC005614.1,1.0
MAP3K10,1.0
AKT2,1.0
SUPT5H,1.0
AC016590.1,1.0
HNRNPL,1.0
LGALS4,1.0
ZNF875,1.0
ZNF527,1.0
ZNF569,1.0
ZNF570,1.0
ZNF793-AS1,1.0
ZNF793,1.0
ZNF571-AS1,1.0
ZNF540,1.0
ZNF571,1.0
ZFP30,1.0
ZNF781,1.0
ZNF607,1.0
AC093227.1,1.0
ZNF573,1.0
ECH1,1.0
SIPA1L3,1.0
YIF1B,1.0
KCNK6,1.0
CATSPERG,1.0
GGN,1.0
SPRED3,1.0
FAM98C,1.0
RASGRP4,1.0
RYR1,1.0
MAP4K1,1.0
AC008649.1,1.0
EIF3K,1.0
ACTN4,1.0
AC008649.2,1.0
AC022144.1,1.0
PPP1R14A,1.0
ZNF773,1.0
IGFL4,1.0
PPP5D1,1.0
ZNF845,1.0
ZNF525,1.0
ZNF765,1.0
AC022137.4,1.0
ZNF761,1.0
ZNF813,1.0
ZNF331,1.0
AC008440.1,1.0
MYADM,1.0
PRKCG,1.0
CACNG8,1.0
OSCAR,1.0
NDUFA3,1.0
TFPT,1.0
ZNF677,1.0
PRPF31,1.0
CNOT3,1.0
LENG1,1.0
TMC4,1.0
MBOAT7,1.0
TSEN34,1.0
RPS9,1.0
LILRB3,1.0
TTYH1,1.0
AC245884.8,1.0
LENG8-AS1,1.0
LENG8,1.0
LENG9,1.0
LILRB1,1.0
KIR3DL3,1.0
AC245052.4,1.0
KIR2DL3,1.0
ZNF665,1.0
ZNF160,1.0
ZNF614,1.0
ZNF432,1.0
AC011468.5,1.0
AC011468.1,1.0
ZNF841,1.0
ZNF616,1.0
ZNF836,1.0
PPP2R1A,1.0
AC010320.2,1.0
ZNF766,1.0
AC010320.3,1.0
ZNF480,1.0
AC010320.4,1.0
ZNF610,1.0
ZNF347,1.0
ZNF880,1.0
ZNF528,1.0
ZNF578,1.0
AC010332.3,1.0
ZNF808,1.0
ZNF701,1.0
ZNF83,1.0
AC022150.4,1.0
ZNF611,1.0
ZNF600,1.0
ZNF28,1.0
ZNF468,1.0
ZNF320,1.0
ZNF888,1.0
ZNF816,1.0
ZNF528-AS1,1.0
ZNF615,1.0
FCAR,1.0
AC011476.3,1.0
ZNF444,1.0
ZSCAN5A,1.0
EDDM13,1.0
AC006116.8,1.0
ZNF582,1.0
ZNF582-AS1,1.0
ZNF583,1.0
ZNF667,1.0
ZNF667-AS1,1.0
ZNF471,1.0
AC005498.2,1.0
ZFP28,1.0
AC005498.3,1.0
ZNF470,1.0
ZNF787,1.0
ZNF71,1.0
ZNF264,1.0
ZNF805,1.0
ZNF460-AS1,1.0
ZNF460,1.0
AC005261.1,1.0
ZNF543,1.0
ZNF304,1.0
ZNF547,1.0
TRAPPC2B,1.0
ZNF548,1.0
ZNF17,1.0
ZNF749,1.0
AC004076.2,1.0
ZNF772,1.0
ZNF835,1.0
NCR1,1.0
EPN1,1.0
AC008735.2,1.0
GP6,1.0
RDH13,1.0
EPS8L1,1.0
PPP1R12C,1.0
AC010327.8,1.0
SYT5,1.0
TMEM86B,1.0
PPP6R1,1.0
HSPBP1,1.0
BRSK1,1.0
TMEM150B,1.0
AC020922.4,1.0
KMT5C,1.0
COX6B2,1.0
AC008735.1,1.0
TMEM238,1.0
UBE2S,1.0
ISOC2,1.0
ZNF628,1.0
NAT14,1.0
SSC5D,1.0
ZNF579,1.0
FIZ1,1.0
ZNF524,1.0
ZNF865,1.0
ZNF784,1.0
ZNF580,1.0
ZNF581,1.0
CCDC106,1.0
U2AF2,1.0
RPL28,1.0
PPP5C,1.0
ZNF350,1.0
ZNF613,1.0
CARD8,1.0
AC011466.1,1.0
CARD8-AS1,1.0
ZNF114,1.0
CCDC114,1.0
TMEM143,1.0
KDELR1,1.0
GRIN2D,1.0
GRWD1,1.0
KCNJ14,1.0
AC008403.2,1.0
CYTH2,1.0
LMTK3,1.0
AC008403.3,1.0
ZSWIM9,1.0
SULT2B1,1.0
SPHK2,1.0
DBP,1.0
CA11,1.0
NTN5,1.0
MAMSTR,1.0
RASIP1,1.0
BCAT2,1.0
HSD17B14,1.0
PLEKHA4,1.0
PPP1R15A,1.0
TULP2,1.0
NUCB1,1.0
NUCB1-AS1,1.0
GYS1,1.0
AC022154.1,1.0
RUVBL2,1.0
LIG1,1.0
SELENOW,1.0
AC093503.2,1.0
DACT3,1.0
DACT3-AS1,1.0
PRKD2,1.0
STRN4,1.0
FKRP,1.0
SLC1A5,1.0
AP2S1,1.0
ARHGAP35,1.0
NPAS1,1.0
TMEM160,1.0
ZC3H4,1.0
SAE1,1.0
BBC3,1.0
PLA2G4C,1.0
AC008532.1,1.0
INAFM1,1.0
C5AR1,1.0
C5AR2,1.0
DHX34,1.0
KPTN,1.0
NAPA-AS1,1.0
NAPA,1.0
ZNF541,1.0
AC010519.1,1.0
AC010331.1,1.0
BICRA,1.0
BICRA-AS1,1.0
NOP53,1.0
NOP53-AS1,1.0
CCDC9,1.0
ZNF350-AS1,1.0
AC008687.4,1.0
LIN7B,1.0
NR1H2,1.0
NAPSA,1.0
AC008655.2,1.0
POLD1,1.0
FAM71E1,1.0
EMC10,1.0
AC020909.3,1.0
JOSD2,1.0
C19orf81,1.0
CLEC11A,1.0
AC010325.1,1.0
C19orf48,1.0
KLK1,1.0
CTU1,1.0
KCNC3,1.0
AC063977.6,1.0
AC008750.4,1.0
ETFB,1.0
CLDND2,1.0
LIM2,1.0
C19orf84,1.0
AC008750.7,1.0
SIGLEC10,1.0
SIGLEC6,1.0
AC020914.1,1.0
ZNF175,1.0
SPACA6,1.0
ZNF577,1.0
ZNF649-AS1,1.0
ZNF649,1.0
VSIG10L,1.0
SNRNP70,1.0
AC010624.3,1.0
VRK3,1.0
C19orf73,1.0
PPFIA3,1.0
SLC6A16,1.0
AC011450.1,1.0
TEAD2,1.0
ALDH16A1,1.0
FLT3LG,1.0
RPS11,1.0
PRRG2,1.0
PRR12,1.0
RRAS,1.0
SCAF1,1.0
IRF3,1.0
BCL2L12,1.0
ZNF473,1.0
PRMT1,1.0
AP2A1,1.0
FUZ,1.0
AC006942.1,1.0
MED25,1.0
PTOV1-AS1,1.0
PTOV1,1.0
AC018766.1,1.0
PTOV1-AS2,1.0
PNKP,1.0
AKT1S1,1.0
TBC1D17,1.0
IL4I1,1.0
NUP62,1.0
ATF5,1.0
ADM5,1.0
AC020910.5,1.0
GRIK1,1.0
AP000253.1,1.0
WDR45,1.0
GPKOW,1.0
MAGIX,1.0
PLP2,1.0
PRICKLE3,1.0
SYP,1.0
CACNA1F,1.0
CCDC22,1.0
FOXP3,1.0
AC232271.3,1.0
PPP1R3F,1.0
AC232271.1,1.0
AC232271.2,1.0
GAGE10,1.0
PRAF2,1.0
USP27X-AS1,1.0
CLCN5,1.0
CCNB3,1.0
NUDT11,1.0
GSPT2,1.0
MAGED1,1.0
FAM156A,1.0
TSPYL2,1.0
KANTR,1.0
KDM5C,1.0
IQSEC2,1.0
SMC1A,1.0
RIBC1,1.0
HSD17B10,1.0
HUWE1,1.0
USP27X,1.0
PHF8,1.0
CCDC120,1.0
GRIPAP1,1.0
USP11,1.0
ZNF157,1.0
ZNF41,1.0
ARAF,1.0
SYN1,1.0
CFP,1.0
ELK1,1.0
UXT,1.0
UXT-AS1,1.0
ZNF81,1.0
ZNF182,1.0
ZNF630,1.0
SLC38A5,1.0
FTSJ1,1.0
TFE3,1.0
AF196972.1,1.0
EBP,1.0
TBC1D25,1.0
AC115618.1,1.0
WDR13,1.0
WAS,1.0
SUV39H1,1.0
AC231533.1,1.0
GATA1,1.0
HDAC6,1.0
PQBP1,1.0
TIMM17B,1.0
SLC35A2,1.0
PIM2,1.0
OTUD5,1.0
PORCN,1.0
CDK16,1.0
FAM120C,1.0
FGD1,1.0
OPHN1,1.0
YIPF6,1.0
STARD8,1.0
EFNB1,1.0
PJA1,1.0
EDA,1.0
IGBP1,1.0
IGBP1-AS1,1.0
DGAT2L6,1.0
PDZD11,1.0
KIF4A,1.0
AL139398.1,1.0
DLG3,1.0
DLG3-AS1,1.0
AR,1.0
SNX12,1.0
CXorf65,1.0
MED12,1.0
NLGN3,1.0
AL590764.1,1.0
ZMYM3,1.0
NONO,1.0
TAF1,1.0
GCNA,1.0
CXCR3,1.0
LINC00891,1.0
NHSL2,1.0
PIN4,1.0
ERCC6L,1.0
HDAC8,1.0
FOXO4,1.0
TSR2,1.0
AL034397.3,1.0
LAS1L,1.0
GNL3L,1.0
ITIH6,1.0
MAGED2,1.0
TRO,1.0
PFKFB1,1.0
APEX2,1.0
ALAS2,1.0
FAM104B,1.0
MAGEH1,1.0
USP51,1.0
RRAGB,1.0
AL050309.1,1.0
KLF8,1.0
UBQLN2,1.0
AL034397.2,1.0
AL354793.1,1.0
SPIN3,1.0
SPIN2B,1.0
AL022157.1,1.0
Z83745.1,1.0
FAAH2,1.0
ZXDB,1.0
ZXDA,1.0
LINC01278,1.0
SPIN4,1.0
ARHGEF9,1.0
